番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
超能力女儿,9.6,81031930,2686038,940042,38625,搞笑|日常|漫画改,0
魔女之旅,9.7,56282935,2664910,813608,70540,小说改|魔法|奇幻|架空,1
文豪野犬 第三季,9.8,55555738,3030683,804707,36282,漫画改|战斗|奇幻,1
Fate/stay night [Unlimited Blade Works] 第二季,9.5,132205761,5239843,2675803,18376,奇幻|热血,0
路人超能100 II(灵能百分百 第二季),9.8,88883082,4127648,919377,72239,热血|奇幻|战斗|漫画改,1
炎炎消防队 贰之章,9.1,54533621,2997824,430158,17003,漫画改|热血|战斗|声控,1
在地下城寻求邂逅是否搞错了什么 第三季,9.2,28672409,2885571,213865,14599,小说改|战斗|奇幻|冒险,1
秒速五厘米,9.5,20991329,2542390,669402,16924,催泪|日常,0
男子高中生的日常,9.8,45420856,2574773,1632894,33231,搞笑|校园|日常|漫画改,0
愤怒的审判,5.9,14868955,2696771,60647,5774,漫画改|热血|战斗|奇幻,1
龙与虎,9.8,42073537,2511823,2405154,41640,少女|校园|治愈|催泪,0
女高中生的虚度日常,9.8,56408261,2504226,1031668,66724,日常|漫画改|校园|搞笑,1
钢之炼金术师 FULLMETAL ALCHEMIST,9.9,70371931,2548990,1365108,104633,时泪|奇幻|战斗|热血,1
约会大作战,9.3,42034610,4772821,1920372,13910,战斗,0
夏目友人帐 伍,9.7,47788921,5319442,1512742,7281,治愈|催泪|神魔|漫画改,1
炎炎消防队,9.2,89952471,2997825,886439,39976,漫画改|战斗|热血,1
线上游戏的队友不可能是女生？,8.8,70485464,2467873,1839997,10534,奇幻|校园,0
JOJO的奇妙冒险 不灭钻石,9.8,123630061,5590165,3583278,87060,热血|奇幻|漫画改|战斗,1
在魔王城说晚安,9.7,51757431,2459109,385419,41897,漫画改|奇幻|治愈|搞笑,1
理科生坠入情网，故尝试证明。,9.7,40473748,2457016,761800,44817,漫画改|日常|搞笑|校园,1
请问您今天要来点兔子吗？BLOOM,9.9,11618882,2636032,190406,15897,漫画改|日常|萌系|治愈,1
食戟之灵,9.4,165098237,3573920,3924772,8719,美食|热血,1
在地下城寻求邂逅是否搞错了什么,9.6,11933810,2885571,139752,5577,小说改|奇幻|战斗|架空,1
齐木楠雄的灾难,9.7,124113224,4460557,1453210,27943,校园|搞笑|日常|漫画改,1
元气少女缘结神◎,9.6,31317296,2644224,646559,6292,奇幻|少女|神魔,0
擅长捉弄的高木同学 第二季,9.9,52260094,2414920,1591355,106791,漫画改|校园|恋爱|日常,1
约会大作战 第三季,7.8,55895695,4772821,1443172,38494,小说改|萌系|奇幻|战斗,1
好比是最终迷宫前的少年到新手村生活一般的故事,7.8,64006616,2381128,331237,23071,小说改|搞笑|冒险,1
我女友与青梅竹马的惨烈修罗场,8.9,47858569,2371631,3071633,19378,校园|恋爱,0
入间同学入魔了,9.5,104457753,2646623,1061872,42378,漫画改|校园|搞笑|奇幻,1
某科学的超电磁炮S,9.7,67321159,6923240,3723828,26260,校园|战斗|奇幻,1
落第骑士英雄谭,9.4,96074230,2339435,2463381,19908,校园|战斗|架空|冒险,0
贤者之孙,6.7,73590708,2324690,958899,56722,小说改|奇幻|架空|穿越,1
Fate/Grand Order ‐First Order‐,8.3,28599578,4607144,752862,10066,战斗|游戏改,0
野良神 ARAGOTO,9.4,106702470,3903491,2154712,14914,奇幻|战斗|漫画改|神魔,1
会长是女仆大人！,9.8,42972091,2271592,909346,21248,日常|少女|校园|恋爱,0
CAROLE & TUESDAY,9.7,63301712,2261903,1034618,100670,原创|科幻|音乐|励志,1
齐木楠雄的灾难 第二季,9.8,99565349,4460568,1257079,39198,搞笑|校园|漫画改,1
中二病也要谈恋爱！恋,9.6,13041409,4399768,334414,19895,搞笑|恋爱,1
宇崎学妹想要玩！,9.4,59609511,2255680,979300,33056,漫画改|搞笑|校园,1
君主·埃尔梅罗二世事件簿 魔眼收集列车 Grace note,9.7,46025797,2238362,568589,39464,小说改|奇幻|魔法|冒险,1
喜欢本大爷的竟然就你一个？,9,62291235,2235654,1356423,91600,小说改|校园|恋爱,1
言叶之庭,9.7,19223618,2218319,704174,18408,日常|少女|治愈,0
食戟之灵 贰之皿,9.4,89104581,3573921,1838542,7086,热血|美食,1
玉子市场,9.8,26854917,2891465,860514,24571,萌系|少女|治愈|日常,0
怪物事变,9.6,45062270,2204009,380322,24591,漫画改|奇幻|神魔,1
从零开始的魔法书,9,46299589,2190189,992219,8795,小说改|奇幻|魔法|架空,1
打工吧！魔王大人,9.6,86358570,2187436,1081075,21801,日常|小说改|神魔|职场,0
黑色四叶草,9.5,207150513,2213051,2255259,99015,战斗|热血|魔法|漫画改,1
我的妹妹不可能那么可爱 第一季,9.2,36756046,2351501,2462932,14594,萌系|校园|日常|恋爱,0
少女终末旅行,9.8,32714950,2162886,978071,64652,奇幻|漫画改|冒险|架空,1
甘城光辉游乐园,9.7,26145899,2163713,657552,22656,日常|奇幻|励志|职场,0
你的名字。,9.8,48115891,3073185,1962751,67685,爱情|剧情|动画,0
诸神的逆鳞,4.7,48833232,2696770,270636,43857,漫画改|热血|战斗|奇幻,1
星掠者,5.4,92401617,2107447,986050,45172,漫画改|奇幻|搞笑|战斗,1
此花亭奇谭,9.8,30401005,2138373,748731,29909,萌系|漫画改|日常|治愈,0
我，不是说了能力要平均值么！,8.2,57385211,2086213,728638,52619,小说改|穿越|奇幻|萌系,1
Angel Beats!,9.7,14779063,2078494,376356,25988,奇幻|校园|战斗|催泪,0
博人传 火影忍者新时代,4.2,225625171,2066269,4209402,210361,热血|架空|冒险,1
猫和老鼠 旧版,9.9,111707400,2127036,919274,50084,搞笑|日常,0
小木乃伊到我家,9.6,43721287,2050620,669319,14456,漫画改|萌系|搞笑|日常,0
幻界战线,9.6,57363094,2811421,814769,13092,科幻|热血|战斗,0
Fate/Zero 第二季,9.6,96300150,3778165,3570987,16680,时泪|奇幻|战斗|热血,0
半妖的夜叉姬,4.8,29674909,2652421,388753,23054,原创|穿越|奇幻|战斗,1
在地下城寻求邂逅是否搞错了什么 第二季,9,50263273,2885575,708870,22275,小说改|奇幻|战斗|冒险,1
装甲重拳/MEGALOBOX 第二季,9.9,5924305,2116711,27240,4272,原创|热血|科幻|运动,1
属性咖啡厅,9.6,40256632,2017118,1136778,22223,萌系|少女|日常|漫画改,0
夏目友人帐 陆,9.8,41244007,5319437,1226238,11332,催泪|奇幻|日常|治愈,1
地狱少女,9.7,13043233,2067655,278801,6703,原创|神魔,1
K,9.4,23372523,3027090,673065,6460,奇幻|战斗|声控,1
奇蛋物语 / WONDER EGG PRIORITY,9.8,33572066,1984030,371923,53008,原创|奇幻,1
骑士&魔法,8.7,72791530,1976757,1047067,10267,小说改|机战|奇幻|魔法,1
终结的炽天使 名古屋决战篇,8.7,78819539,3446449,2113314,8721,奇幻|校园|战斗,0
成神之日,5.8,42484687,1940021,452955,49992,恋爱|催泪|日常|搞笑,1
你与我最后的战场，亦或是世界起始的圣战,7.8,41532028,1923025,318072,16075,冒险|战斗|奇幻|恋爱,1
伪恋,9.3,21586366,2080165,913353,13284,漫画改|搞笑|日常|校园,0
双星之阴阳师,8.5,92176065,1908106,3118577,5731,热血|奇幻|战斗|冒险,1
戒律的复活,9.7,81753569,2696771,534920,21710,热血|战斗|漫画改|架空,1
剑姬神圣谭 在地下城寻求邂逅是否搞错了什么 外传,9.7,8285854,2885572,85167,5716,小说改|奇幻|架空|神魔,1
pop子和pipi美的日常,8.6,52421069,1899190,1061915,39118,搞笑|漫画改,0
学战都市Asterisk,8.3,81161949,2248021,1365050,4145,校园|奇幻|战斗|架空,1
One Room 第三季,9.8,13170842,2093625,94751,9541,日常|恋爱|治愈|泡面,0
异世界食堂,9.4,45208691,1830959,988406,9852,小说改|奇幻|美食|架空,0
装甲重拳/MEGALOBOX,9.8,47999589,2116727,439296,64038,运动|科幻|原创|热血,1
声之形,9.6,20781078,0,1186894,35714,动画|爱情|剧情|漫画改,0
漆黑的子弹,9.2,24605936,1804114,883411,11263,奇幻|战斗,0
我们无法一起学习！,5.3,34860402,2045543,518073,44310,漫画改|日常|校园|恋爱,1
玉子爱情故事,9.9,14416581,2891465,532613,29002,校园|少女|恋爱,0
邻座的怪同学,9.6,47337617,1813731,1222701,12491,搞笑|少女|校园,0
