番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
放学后海堤日记,9.8,11104452,790102,175902,12621,漫画改|搞笑|日常|少女,1
境界的彼方 -I'LL BE HERE- 未来篇,9.5,6962794,3591676,359649,6695,日常|奇幻|治愈,1
暗黑破坏神在身边。,9.2,14219172,769140,179887,11541,漫画改|日常|搞笑|声控,1
妖怪公寓的幽雅日常,9.1,21876543,759380,528572,4325,日常|神魔,0
关于完全听不懂老公在说什么的事 第二季,9.7,40345417,1354745,196235,6305,日常|少女|泡面,0
学生会的一己之见,9.8,6026034,804665,91725,6158,日常|校园|小说改,0
龙娘七七七埋藏的宝藏,9,3974924,737862,52551,3314,奇幻|日常|推理,0
昨日之歌,9.5,11919718,736274,355924,21666,漫画改|恋爱|日常,0
幸运星,9.9,7094660,739204,112648,12798,萌系|搞笑|日常|治愈,0
干物妹！小埋 OVA,9.4,17388301,6733383,352476,3259,萌系|校园|日常|治愈,0
花丸幼稚园,9.7,7006754,692743,183074,4693,萌系|日常|治愈,0
白色相簿 上半篇章,9.4,2450566,702033,24557,2227,日常|游戏改|恋爱,1
粗点心战争2,9.1,9070181,1325779,105948,3783,日常|美食|漫画改,1
黑塔利亚 Axis Powers,9.5,18145150,990513,670710,3462,萌系|泡面|声控|日常,0
男子高校生活,9.2,18798552,680111,229071,1562,校园|日常|泡面,0
荒川爆笑团,9.7,5917310,727573,111532,5291,搞笑|日常|声控,0
吹响吧！上低音号～想要传达的旋律～,9.8,1080821,1481811,14595,3696,小说改|日常|校园|萌系,1
阿松 第三季,9.6,7210484,716489,100461,4020,漫画改|日常|搞笑,1
吹响吧！上低音号～欢迎来到北宇治高中吹奏乐部～,9.8,1048809,1481811,15234,3252,小说改|日常|萌系|校园,1
纯白交响曲,9.4,15410921,641439,585802,2899,日常|游戏改,0
迷糊餐厅 WORKING!!,9.5,4909509,787233,86506,3002,搞笑|日常|声控|美食,1
啾咪BABY 日语版,9.8,3856764,645016,58647,5498,萌系|搞笑|日常,0
神推偶像登上武道馆我就死而无憾,9.8,11249938,625275,289784,20270,漫画改|日常|偶像|萌系,1
我家浴缸的二三事,9.6,26489203,623760,278233,2358,日常|泡面|治愈,0
乌冬面之国的金色毛球,9.6,10197928,621649,179060,2144,漫画改|日常|治愈,0
少女与战车,9.6,8171271,685594,382775,8551,科幻|智斗|日常,1
赛马娘四格,9.6,4259786,1107113,6896,1554,游戏改|日常|运动|偶像,1
WWW.迷糊餐厅,9.4,13527861,609990,220579,2777,搞笑|日常|职场|漫画改,0
NANA,9.8,9884980,595919,326178,4855,日常|少女|音乐,1
架向星空之桥,9,7421427,591287,312663,2469,日常|治愈,0
大图书馆的牧羊人,9.3,12791754,584441,381542,2506,日常,0
房东青春期！,9.4,17455804,583901,108151,2305,萌系|日常,0
月歌。THE ANIMATION2,7.9,2185691,636478,23228,596,原创|声控|偶像|日常,1
只要你说你爱我,7.8,5171549,585420,162596,2383,日常|少女|恋爱,0
天体的秩序,9.4,9129713,567568,413129,3051,奇幻|日常|治愈|萝莉,0
重启咲良田,9.8,5076511,557460,76601,14915,小说改|日常|奇幻|校园,1
Anne Happy,9.6,8156072,555682,305755,2901,萌系|校园|日常,0
无头骑士异闻录×2 转,9.5,13038395,1694840,535341,2080,奇幻|日常|声控|小说改,0
爱丽丝与藏六,9.3,7288467,545515,223022,1928,魔法|日常|治愈|萝莉,0
人马少女的烦恼,9.2,9609875,542248,241259,3070,奇幻|日常|漫画改,0
3月的狮子 第二季,9.8,12934675,1345385,256072,17707,日常|励志|漫画改,0
轻音少女 剧场版,9.9,3190387,1918077,193548,51779,日常|萌系|音乐|校园,1
南家三姐妹,9.7,7620369,643003,287346,3344,萌系|搞笑|日常,0
不愉快的怪物庵,9.4,6829489,811200,117499,2616,奇幻|日常|治愈,0
织田肉桂信长,9.7,7971044,520655,110276,7673,漫画改|搞笑|日常|萌系,1
OVERLORD SP,9.4,41120981,8682566,48597,3859,科幻|奇幻|战斗|日常,0
