番剧名称,评分,播放量,追番人数,弹幕总数,评分人数,类型,是否为大会员
变形金刚 领袖之证 第三季（中文版）,9.8,2539888,128906,48175,552,热血|科幻,0
哆啦A梦 大雄的宇宙漂流记,9.6,459365,1473703,6367,189,科幻|奇幻|时泪|冒险,0
哆啦A梦 大雄的宇宙小战争,9.5,747690,1473708,20073,239,萌系|奇幻|科幻|少儿,0
此时此刻的我,9,282725,34634,10903,361,奇幻|科幻,0
魂兽,8.4,421715,34437,6752,129,奇幻|科幻|热血,0
天空战记,9.4,839880,35062,22067,187,科幻|热血,0
The Revelation,9.2,345387,33794,14170,152,科幻|智斗,0
哆啦A梦 大雄与风之使者,9.6,768989,1473708,17437,303,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄的天方夜谭,9.6,637773,1473708,14595,219,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与梦幻三剑士,9.7,706302,1473708,18277,310,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄的太阳王传说,9.5,776164,1473708,18672,244,萌系|奇幻|科幻|少儿,0
机器人笔记,9.4,288020,33372,2403,310,热血|校园|科幻,1
哆啦A梦 大雄与铁人兵团,9.6,696341,1473708,14646,237,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄的大魔境,9.2,720543,1473708,7981,192,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄的南海大冒险,9.5,842206,1473708,18505,188,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与云之王国,9.5,664041,1473708,18797,267,萌系|奇幻|科幻|少儿,0
夜之小双侠,9.2,1012472,32433,31156,136,科幻,0
哆啦A梦 大雄与银河超特急,9.5,766491,1473706,20029,255,萌系|奇幻|科幻|少儿,0
翠星之加尔刚蒂亚～遥远的巡回航路～,9.4,574386,287259,8601,301,机战|科幻|奇幻,0
星界死者之书,8.2,451800,32300,6455,138,奇幻|科幻|热血,0
机动战舰大和抚子 TV版,9.7,337952,36318,7523,361,科幻|热血|机战,0
勇者王GAOGAIGAR,9.7,1195070,36476,27861,297,科幻|热血|机战,0
ZEGAPAIN,9.2,295942,36638,5054,102,科幻|热血|机战,0
机器人少女Z,9.3,256493,35153,4161,171,科幻,0
哆啦A梦 大雄与动物行星,9.6,925706,1473706,14376,184,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄与龙骑士,9.4,570872,1473708,13712,190,萌系|奇幻|科幻|少儿,0
哆啦A梦 大雄和白金迷宫,9.5,627753,1473706,18286,201,萌系|奇幻|科幻|少儿,0
BLUE DROP 天使们的戏曲,9.3,107986,30000,3887,213,科幻,0
南瓜剪刀,9.4,214945,29838,1502,156,科幻|热血,0
D·N·A² ~他到底失去了什么？~,9.1,531785,32053,10108,225,恋爱|科幻|漫画改,0
魔法老师！～另一个世界,9.2,327594,239791,2604,118,科幻|校园|战斗|冒险,0
我家也有外星人,9.1,193002,27972,3661,116,搞笑|科幻|日常,0
飞跃巅峰! 剧场版,9.6,320140,73833,2833,311,热血|机战|科幻,0
五星物语,9.6,214630,27815,1944,290,奇幻|科幻|热血|机战,0
银河英雄传说 我的征途是星辰大海,9.6,803864,299791,9554,232,热血|科幻|智斗|声控,0
